index,date,loadConsumption,Year_x,Month_x,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month_y,Year_y,Week,WeekKey,day_of_week
2158,2020-11-28,307558.7625,2020,11,339935.34,342187.9625,330275.11,333434.3975,325363.295,287610.685,305199.3325,323766.5075,19617.5745240578,0.0,0.0,1,4.2,33,17,5.6,12,3.3,4.0,13,2.0,2,11,2020,48,202048,Saturday
2159,2020-11-29,298519.5,2020,11,307558.7625,339935.34,342187.9625,330275.11,333434.3975,325363.295,287610.685,325324.9096428571,16443.14927066013,0.0,0.0,1,0.9,-36,24,3.7,1,2.3,4.0,1,1.0,16,11,2020,48,202048,Sunday
2160,2020-11-30,350869.265,2020,11,298519.5,307558.7625,339935.34,342187.9625,330275.11,333434.3975,325363.295,328968.6196428571,19069.343664858457,8.9,3.9,24,2.4,-42,2,8.4,23,3.4,6.0,19,1.0,1,11,2020,49,202049,Monday
2161,2020-12-01,339267.97,2020,12,350869.265,298519.5,307558.7625,339935.34,342187.9625,330275.11,333434.3975,329801.98714285716,19421.256151573933,7.2,2.2,1,8.1,64,24,9.8,13,4.1,7.0,7,2.0,2,12,2020,49,202049,Tuesday
2162,2020-12-02,347794.225,2020,12,339267.97,350869.265,298519.5,307558.7625,339935.34,342187.9625,330275.11,332304.7178571429,20586.250644960026,-0.1,-0.1,1,5.8,52,17,6.4,1,1.9,3.0,20,1.0,7,12,2020,49,202049,Wednesday
2163,2020-12-03,350938.04,2020,12,347794.225,339267.97,350869.265,298519.5,307558.7625,339935.34,342187.9625,333554.72892857145,21530.392353449075,3.7,0.7,21,5.5,46,21,6.2,10,4.8,7.0,21,3.0,1,12,2020,49,202049,Thursday
2164,2020-12-04,341134.4825,2020,12,350938.04,347794.225,339267.97,350869.265,298519.5,307558.7625,339935.34,333726.03500000003,21594.296374771187,1.2,0.6,3,5.0,-8,24,8.0,12,5.7,8.0,4,2.0,23,12,2020,49,202049,Friday
2165,2020-12-05,306492.3675,2020,12,341134.4825,350938.04,347794.225,339267.97,350869.265,298519.5,307558.7625,333573.6928571429,21812.327760697648,0.0,0.0,1,1.3,-30,6,5.6,13,2.2,4.0,12,1.0,4,12,2020,49,202049,Saturday
2166,2020-12-06,304371.19,2020,12,306492.3675,341134.4825,350938.04,347794.225,339267.97,350869.265,298519.5,334409.64857142855,20305.023338255232,-0.1,-0.1,1,1.8,-18,5,4.2,24,1.7,2.0,1,1.0,5,12,2020,49,202049,Sunday
2167,2020-12-07,346998.14,2020,12,304371.19,306492.3675,341134.4825,350938.04,347794.225,339267.97,350869.265,333856.6307142857,19829.1627778458,8.3,1.4,3,4.2,19,23,5.5,7,3.3,5.0,12,2.0,1,12,2020,50,202050,Monday
2168,2020-12-08,351175.465,2020,12,346998.14,304371.19,306492.3675,341134.4825,350938.04,347794.225,339267.97,335557.7014285714,20854.96789715311,0.0,0.0,1,1.8,-16,7,4.8,14,1.1,2.0,1,0.0,20,12,2020,50,202050,Tuesday
2169,2020-12-09,355412.6475,2020,12,351175.465,346998.14,304371.19,306492.3675,341134.4825,350938.04,347794.225,336646.0475,21778.32642075816,-0.1,-0.1,1,0.8,-15,8,3.1,2,3.0,5.0,13,1.0,1,12,2020,50,202050,Wednesday
2170,2020-12-10,350948.225,2020,12,355412.6475,351175.465,346998.14,304371.19,306492.3675,341134.4825,350938.04,336647.5025,21779.440714187436,0.0,0.0,1,0.6,-5,18,2.9,1,3.0,4.0,19,2.0,6,12,2020,50,202050,Thursday
2171,2020-12-11,352225.9125,2020,12,350948.225,355412.6475,351175.465,346998.14,304371.19,306492.3675,341134.4825,338231.9925,22550.106561550907,1.3,0.3,14,2.6,-3,4,4.4,20,4.6,6.0,9,4.0,1,12,2020,50,202050,Friday
2172,2020-12-12,315533.185,2020,12,352225.9125,350948.225,355412.6475,351175.465,346998.14,304371.19,306492.3675,339523.53785714286,20604.203764193033,1.2,0.7,15,6.5,42,1,8.9,17,2.0,3.0,1,1.0,20,12,2020,50,202050,Saturday
2173,2020-12-13,297543.6725,2020,12,315533.185,352225.9125,350948.225,355412.6475,351175.465,346998.14,304371.19,338548.1782142857,22609.590616381505,1.3,0.4,7,6.9,57,21,7.9,14,3.4,6.0,19,1.0,1,12,2020,50,202050,Sunday
2174,2020-12-14,340614.335,2020,12,297543.6725,315533.185,352225.9125,350948.225,355412.6475,351175.465,346998.14,337636.20607142855,22339.079451340807,3.2,0.9,5,9.6,65,1,11.6,12,4.5,6.0,9,3.0,20,12,2020,51,202051,Monday
2175,2020-12-15,341808.2775,2020,12,340614.335,297543.6725,315533.185,352225.9125,350948.225,355412.6475,351175.465,336298.0364285714,21663.20454179803,0.6,0.4,3,8.7,50,23,10.4,14,3.0,4.0,1,2.0,19,12,2020,51,202051,Tuesday
2176,2020-12-16,336537.2725,2020,12,341808.2775,340614.335,297543.6725,315533.185,352225.9125,350948.225,355412.6475,333601.5542857143,19998.159715239522,0.1,0.1,24,7.2,46,9,9.7,24,3.7,4.0,4,2.0,1,12,2020,51,202051,Wednesday
2177,2020-12-17,336377.4975,2020,12,336537.2725,341808.2775,340614.335,297543.6725,315533.185,352225.9125,350948.225,331520.02178571426,18601.199714877675,4.2,2.0,5,8.9,64,24,10.3,12,4.3,6.0,12,3.0,1,12,2020,51,202051,Thursday
2178,2020-12-18,329284.4275,2020,12,336377.4975,336537.2725,341808.2775,340614.335,297543.6725,315533.185,352225.9125,328242.6667857143,16212.671823622217,0.0,0.0,1,7.9,56,4,11.0,14,4.7,6.0,8,4.0,1,12,2020,51,202051,Friday
2179,2020-12-19,303356.66,2020,12,329284.4275,336377.4975,336537.2725,341808.2775,340614.335,297543.6725,315533.185,326503.16321428574,18319.86928499125,0.3,0.3,14,8.3,51,3,11.5,14,4.8,5.0,1,4.0,2,12,2020,51,202051,Saturday
2180,2020-12-20,290540.4475,2020,12,303356.66,329284.4275,336377.4975,336537.2725,341808.2775,340614.335,297543.6725,325502.7025,20254.069678893917,0.0,0.0,1,8.6,69,24,9.9,14,4.3,6.0,13,3.0,3,12,2020,51,202051,Sunday
2181,2020-12-21,336028.395,2020,12,290540.4475,303356.66,329284.4275,336377.4975,336537.2725,341808.2775,340614.335,324847.5682142857,19751.74418715227,21.2,3.9,21,7.9,43,6,13.1,24,4.6,6.0,13,3.0,2,12,2020,52,202052,Monday
2182,2020-12-22,331609.77749999997,2020,12,336028.395,290540.4475,303356.66,329284.4275,336377.4975,336537.2725,341808.2775,323390.63964285713,18636.843972455088,5.6,2.7,2,10.6,86,17,13.1,1,3.9,8.0,1,1.0,16,12,2020,52,202052,Tuesday
2183,2020-12-23,331862.38,2020,12,331609.77749999997,336028.395,290540.4475,303356.66,329284.4275,336377.4975,336537.2725,322722.79785714287,18165.01243308564,16.7,4.5,12,10.9,86,24,12.3,18,3.3,6.0,23,1.0,1,12,2020,52,202052,Wednesday
2184,2020-12-24,319545.83,2020,12,331862.38,331609.77749999997,336028.395,290540.4475,303356.66,329284.4275,336377.4975,320318.27392857143,17141.451782799013,3.6,1.2,5,5.4,32,24,9.1,2,3.7,7.0,5,2.0,9,12,2020,52,202052,Thursday
2185,2020-12-25,286684.795,2020,12,319545.83,331862.38,331609.77749999997,336028.395,290540.4475,303356.66,329284.4275,314232.61214285716,20633.905167279623,-0.1,-0.1,1,3.2,-11,22,6.6,12,2.3,3.0,1,1.0,17,12,2020,52,202052,Friday
2186,2020-12-26,290463.9225,2020,12,286684.795,319545.83,331862.38,331609.77749999997,336028.395,290540.4475,303356.66,312390.7925,22276.543829256843,1.2,0.4,21,4.5,25,1,5.9,23,5.6,9.0,23,2.0,1,12,2020,52,202052,Saturday
2187,2020-12-27,295833.8225,2020,12,290463.9225,286684.795,319545.83,331862.38,331609.77749999997,336028.395,290540.4475,313146.98892857146,21487.047561855263,13.0,1.7,5,5.0,32,24,5.9,12,8.1,12.0,7,2.0,23,12,2020,52,202052,Sunday
2188,2020-12-28,318449.6875,2020,12,295833.8225,290463.9225,286684.795,319545.83,331862.38,331609.77749999997,336028.395,310635.745,19281.142442833163,5.0,1.5,21,3.6,13,2,5.4,12,2.6,4.0,4,1.0,22,12,2020,53,202053,Monday
2189,2020-12-29,323600.9725,2020,12,318449.6875,295833.8225,290463.9225,286684.795,319545.83,331862.38,331609.77749999997,309491.63,18025.90180031722,4.2,1.2,6,3.7,25,7,5.8,14,2.6,4.0,15,1.0,1,12,2020,53,202053,Tuesday
2190,2020-12-30,319949.6825,2020,12,323600.9725,318449.6875,295833.8225,290463.9225,286684.795,319545.83,331862.38,307789.81607142853,16011.693780307369,0.9,0.4,14,4.2,24,1,6.8,12,3.1,4.0,19,2.0,15,12,2020,53,202053,Wednesday
2191,2020-12-31,311028.375,2020,12,319949.6825,323600.9725,318449.6875,295833.8225,290463.9225,286684.795,319545.83,306573.03678571427,15276.160970174418,2.9,2.3,2,2.1,-21,24,4.0,13,1.2,3.0,2,0.0,16,12,2020,53,202053,Thursday
2192,2021-01-01,282205.6475,2021,1,311028.375,319949.6825,323600.9725,318449.6875,295833.8225,290463.9225,286684.795,305933.1585714286,16307.094336978918,0.0,0.0,1,3.0,-35,3,5.7,14,2.1,3.0,6,1.0,1,1,2021,53,202153,Friday
2193,2021-01-02,297961.4425,2021,1,282205.6475,311028.375,319949.6825,323600.9725,318449.6875,295833.8225,290463.9225,307004.23285714287,15339.21198487729,0.3,0.1,9,3.6,31,8,4.5,1,1.8,3.0,1,1.0,14,1,2021,53,202153,Saturday
2194,2021-01-03,295581.81,2021,1,297961.4425,282205.6475,311028.375,319949.6825,323600.9725,318449.6875,295833.8225,306968.23107142857,15370.063702873907,0.1,0.1,23,3.3,28,7,4.0,14,3.5,5.0,15,2.0,1,1,2021,53,202153,Sunday
2195,2021-01-04,343546.15249999997,2021,1,295581.81,297961.4425,282205.6475,311028.375,319949.6825,323600.9725,318449.6875,310553.4403571429,20549.03714021377,1.1,0.6,3,2.8,23,23,3.6,10,5.3,6.0,10,5.0,1,1,2021,1,202101,Monday
2196,2021-01-05,348484.7,2021,1,343546.15249999997,295581.81,297961.4425,282205.6475,311028.375,319949.6825,323600.9725,314108.2585714286,24878.58114810772,0.1,0.1,8,2.9,21,2,3.6,20,4.1,5.0,1,3.0,9,1,2021,1,202101,Tuesday
2197,2021-01-06,348245.1025,2021,1,348484.7,343546.15249999997,295581.81,297961.4425,282205.6475,311028.375,319949.6825,318150.46142857143,28078.725196549665,0.1,0.1,1,2.4,13,24,3.2,1,2.6,5.0,3,1.0,17,1,2021,1,202101,Wednesday
2198,2021-01-07,348318.4775,2021,1,348245.1025,348484.7,343546.15249999997,295581.81,297961.4425,282205.6475,311028.375,323477.6189285714,29975.61142373723,7.9,2.0,14,2.6,12,1,4.1,13,2.3,4.0,16,1.0,1,1,2021,1,202101,Thursday
2199,2021-01-08,342641.76,2021,1,348318.4775,348245.1025,348484.7,343546.15249999997,295581.81,297961.4425,282205.6475,332111.34928571427,24266.998370925554,0.4,0.2,5,1.1,-28,24,4.4,14,1.3,3.0,12,1.0,1,1,2021,1,202101,Friday
2200,2021-01-09,306667.945,2021,1,342641.76,348318.4775,348245.1025,348484.7,343546.15249999997,295581.81,297961.4425,333355.1353571429,22374.2594709485,0.5,0.3,16,-0.6,-45,8,6.5,15,1.2,2.0,12,1.0,1,1,2021,1,202101,Saturday
2201,2021-01-10,297116.865,2021,1,306667.945,342641.76,348318.4775,348245.1025,348484.7,343546.15249999997,295581.81,333574.4289285714,21945.752905317415,-0.1,-0.1,1,1.6,-34,7,5.2,13,2.4,4.0,20,1.0,1,1,2021,1,202101,Sunday
2202,2021-01-11,345843.65,2021,1,297116.865,306667.945,342641.76,348318.4775,348245.1025,348484.7,343546.15249999997,333902.64285714284,22136.097471180892,1.2,0.6,20,5.0,29,4,7.0,23,5.4,6.0,7,4.0,1,1,2021,2,202102,Monday
2203,2021-01-12,338828.0875,2021,1,345843.65,297116.865,306667.945,342641.76,348318.4775,348245.1025,348484.7,332523.1267857143,21363.298082594603,15.9,3.4,4,5.2,10,20,8.3,5,3.7,7.0,1,2.0,17,1,2021,2,202102,Tuesday
2204,2021-01-13,338695.985,2021,1,338828.0875,345843.65,297116.865,306667.945,342641.76,348318.4775,348245.1025,331158.96714285715,20478.607404026316,0.8,0.5,3,4.3,17,2,6.2,14,3.3,5.0,12,2.0,19,1,2021,2,202102,Wednesday
2205,2021-01-14,344517.475,2021,1,338695.985,338828.0875,345843.65,297116.865,306667.945,342641.76,348318.4775,330615.9667857143,19992.40338231379,0.0,0.0,1,1.2,-7,23,3.6,1,3.3,5.0,13,1.0,1,1,2021,2,202102,Thursday
2206,2021-01-15,349471.65750000003,2021,1,344517.475,338695.985,338828.0875,345843.65,297116.865,306667.945,342641.76,331591.66642857145,20826.38790627344,0.0,0.0,1,1.2,-9,1,2.4,15,1.6,4.0,1,0.0,17,1,2021,2,202102,Friday
2207,2021-01-16,317879.6725,2021,1,349471.65750000003,344517.475,338695.985,338828.0875,345843.65,297116.865,306667.945,333193.3417857143,18935.41628508076,2.9,0.8,17,0.8,-9,17,2.0,10,3.5,6.0,14,2.0,1,1,2021,2,202102,Saturday
2208,2021-01-17,299001.6625,2021,1,317879.6725,349471.65750000003,344517.475,338695.985,338828.0875,345843.65,297116.865,333462.59857142856,18340.988704384657,2.2,1.1,16,3.4,-1,1,7.9,13,2.2,4.0,15,1.0,6,1,2021,2,202102,Sunday
2209,2021-01-18,342005.51,2021,1,299001.6625,317879.6725,349471.65750000003,344517.475,338695.985,338828.0875,345843.65,332914.2928571428,17962.63541833185,0.2,0.1,16,4.8,21,2,6.6,15,4.1,6.0,24,2.0,2,1,2021,3,202103,Monday
2210,2021-01-19,346910.385,2021,1,342005.51,299001.6625,317879.6725,349471.65750000003,344517.475,338695.985,338828.0875,334068.9067857143,18652.62859919278,15.6,2.6,7,7.7,44,4,10.5,13,7.3,9.0,9,6.0,2,1,2021,3,202103,Tuesday
2211,2021-01-20,338268.6125,2021,1,346910.385,342005.51,299001.6625,317879.6725,349471.65750000003,344517.475,338695.985,334007.85357142857,18635.650890954556,-0.1,-0.1,1,9.0,68,3,10.9,21,6.4,8.0,21,6.0,2,1,2021,3,202103,Wednesday
2212,2021-01-21,332382.055,2021,1,338268.6125,346910.385,342005.51,299001.6625,317879.6725,349471.65750000003,344517.475,332274.22214285715,18050.28918369128,11.8,2.9,4,7.0,33,24,12.0,3,7.0,11.0,4,2.0,20,1,2021,3,202103,Thursday
2213,2021-01-22,331188.48,2021,1,332382.055,338268.6125,346910.385,342005.51,299001.6625,317879.6725,349471.65750000003,329662.33964285714,16393.856468559377,0.9,0.7,1,4.0,9,24,6.6,13,3.9,5.0,4,2.0,22,1,2021,3,202103,Friday
2214,2021-01-23,304670.6425,2021,1,331188.48,332382.055,338268.6125,346910.385,342005.51,299001.6625,317879.6725,327775.3353571429,18589.33100970905,0.4,0.2,23,3.2,11,1,5.2,13,2.8,5.0,7,1.0,17,1,2021,3,202103,Saturday
2215,2021-01-24,289825.27749999997,2021,1,304670.6425,331188.48,332382.055,338268.6125,346910.385,342005.51,299001.6625,326464.4232142857,21109.368265763667,0.1,0.1,12,2.4,0,24,5.3,13,2.3,4.0,14,1.0,2,1,2021,3,202103,Sunday
2216,2021-01-25,330899.3625,2021,1,289825.27749999997,304670.6425,331188.48,332382.055,338268.6125,346910.385,342005.51,324877.8307142857,20141.809539435126,2.9,1.3,22,2.3,-29,8,6.0,13,2.8,5.0,21,1.0,7,1,2021,4,202104,Monday
2217,2021-01-26,333716.605,2021,1,330899.3625,289825.27749999997,304670.6425,331188.48,332382.055,338268.6125,346910.385,322993.00499999995,18266.44216336583,0.9,0.5,1,4.5,29,24,7.0,13,3.8,5.0,1,2.0,11,1,2021,4,202104,Tuesday
2218,2021-01-27,343874.2025,2021,1,333716.605,330899.3625,289825.27749999997,304670.6425,331188.48,332382.055,338268.6125,323793.8035714286,19149.276452481863,1.3,0.5,7,4.7,16,5,7.1,23,3.7,6.0,1,2.0,18,1,2021,4,202104,Wednesday
2219,2021-01-28,345963.7725,2021,1,343874.2025,333716.605,330899.3625,289825.27749999997,304670.6425,331188.48,332382.055,325734.0489285714,20782.870860773353,10.2,2.1,11,5.1,40,22,6.7,1,2.8,4.0,8,1.0,1,1,2021,4,202104,Thursday
2220,2021-01-29,336200.08499999996,2021,1,345963.7725,343874.2025,333716.605,330899.3625,289825.27749999997,304670.6425,331188.48,326449.9925,21086.19372024687,10.0,2.5,8,7.4,20,24,10.1,12,5.1,7.0,9,3.0,1,1,2021,4,202104,Friday
2221,2021-01-30,310405.685,2021,1,336200.08499999996,345963.7725,343874.2025,333716.605,330899.3625,289825.27749999997,304670.6425,327269.2842857143,20191.361342447683,0.0,0.0,1,0.4,-27,24,2.2,13,5.3,7.0,10,3.0,24,1,2021,4,202104,Saturday
2222,2021-01-31,288862.5675,2021,1,310405.685,336200.08499999996,345963.7725,343874.2025,333716.605,330899.3625,289825.27749999997,327131.75428571424,20489.982453835397,-0.1,-0.1,1,-1.5,-54,8,2.4,15,3.4,5.0,19,2.0,2,1,2021,4,202104,Sunday
2223,2021-02-01,344774.0625,2021,2,288862.5675,310405.685,336200.08499999996,345963.7725,343874.2025,333716.605,330899.3625,329113.8542857143,21558.414483879085,0.2,0.1,2,1.0,2,3,2.2,13,2.2,4.0,1,1.0,13,2,2021,5,202105,Monday
2224,2021-02-02,345465.74,2021,2,344774.0625,288862.5675,310405.685,336200.08499999996,345963.7725,343874.2025,333716.605,330792.30214285717,22416.771816965946,5.0,1.1,24,5.0,3,4,9.9,20,3.1,5.0,21,1.0,1,2,2021,5,202105,Tuesday
2225,2021-02-03,342884.835,2021,2,345465.74,344774.0625,288862.5675,310405.685,336200.08499999996,345963.7725,343874.2025,330650.96392857144,22323.46803506218,15.0,3.1,13,8.6,75,18,10.0,2,3.3,5.0,1,2.0,10,2,2021,5,202105,Wednesday
2226,2021-02-04,332078.7275,2021,2,342884.835,345465.74,344774.0625,288862.5675,310405.685,336200.08499999996,345963.7725,328667.3860714286,21330.876233517833,0.4,0.2,22,6.6,50,7,8.4,15,3.0,4.0,1,2.0,13,2,2021,5,202105,Thursday
2227,2021-02-05,334932.5225,2021,2,332078.7275,342884.835,345465.74,344774.0625,288862.5675,310405.685,336200.08499999996,328486.30571428576,21261.540144855644,1.9,1.4,16,6.8,51,7,9.2,15,2.0,4.0,2,1.0,14,2,2021,5,202105,Friday
2228,2021-02-06,315654.585,2021,2,334932.5225,332078.7275,342884.835,345465.74,344774.0625,288862.5675,310405.685,329236.14857142855,20599.866087309696,3.6,1.2,24,2.6,-16,24,6.6,1,5.9,9.0,18,2.0,1,2,2021,5,202105,Saturday
2229,2021-02-07,314637.355,2021,2,315654.585,334932.5225,332078.7275,342884.835,345465.74,344774.0625,288862.5675,332918.2610714286,13129.610014910792,4.3,0.8,1,-4.1,-52,14,-1.5,1,8.0,10.0,9,7.0,13,2,2021,5,202105,Sunday
2230,2021-02-08,355180.8025,2021,2,314637.355,315654.585,334932.5225,332078.7275,342884.835,345465.74,344774.0625,334404.9382142857,15132.24600930817,1.0,0.4,14,-5.6,-66,21,-4.8,5,4.9,7.0,1,1.0,21,2,2021,6,202106,Monday
2231,2021-02-09,352185.09750000003,2021,2,355180.8025,314637.355,315654.585,334932.5225,332078.7275,342884.835,345465.74,335364.8464285714,16130.984560470697,-0.1,-0.1,1,-4.4,-76,5,-1.0,14,2.7,4.0,11,1.0,6,2,2021,6,202106,Tuesday
2232,2021-02-10,351778.0175,2021,2,352185.09750000003,355180.8025,314637.355,315654.585,334932.5225,332078.7275,342884.835,336635.3010714286,17140.573448446372,-0.1,-0.1,1,-3.7,-61,5,-0.6,14,2.8,4.0,6,1.0,18,2,2021,6,202106,Wednesday
2233,2021-02-11,343042.6225,2021,2,351778.0175,352185.09750000003,355180.8025,314637.355,315654.585,334932.5225,332078.7275,338201.5717857143,17155.730463286753,0.0,0.0,1,-4.8,-100,24,-0.1,15,1.8,3.0,11,0.0,8,2,2021,6,202106,Thursday
2234,2021-02-12,339433.3775,2021,2,343042.6225,351778.0175,352185.09750000003,355180.8025,314637.355,315654.585,334932.5225,338844.5510714286,17097.033036592322,-0.1,-0.1,1,-5.8,-109,2,-2.9,16,4.7,7.0,12,2.0,1,2,2021,6,202106,Friday
2235,2021-02-13,307401.12,2021,2,339433.3775,343042.6225,351778.0175,352185.09750000003,355180.8025,314637.355,315654.585,337665.48464285716,19126.921165270243,0.0,0.0,1,-5.2,-106,8,-0.6,15,3.8,5.0,15,2.0,6,2,2021,6,202106,Saturday
2236,2021-02-14,293516.965,2021,2,307401.12,339433.3775,343042.6225,351778.0175,352185.09750000003,355180.8025,314637.355,334648.28607142856,24324.56680274188,0.0,0.0,1,-0.6,-52,3,3.0,15,5.4,7.0,18,4.0,3,2,2021,6,202106,Sunday
2237,2021-02-15,345461.155,2021,2,293516.965,307401.12,339433.3775,343042.6225,351778.0175,352185.09750000003,355180.8025,333259.765,23208.997066736276,4.7,2.0,11,2.9,9,6,4.9,21,4.8,6.0,1,3.0,22,2,2021,7,202107,Monday
2238,2021-02-16,330055.5125,2021,2,345461.155,293516.965,307401.12,339433.3775,343042.6225,351778.0175,352185.09750000003,330098.3957142857,21656.73298917407,1.2,0.7,20,7.3,36,2,11.0,15,3.8,6.0,23,2.0,16,2,2021,7,202107,Tuesday
2239,2021-02-17,328684.415,2021,2,330055.5125,345461.155,293516.965,307401.12,339433.3775,343042.6225,351778.0175,326799.3096428571,19450.321595148627,-0.1,-0.1,1,9.5,72,1,11.5,14,5.0,6.0,1,4.0,16,2,2021,7,202107,Wednesday
2240,2021-02-18,327196.7925,2021,2,328684.415,330055.5125,345461.155,293516.965,307401.12,339433.3775,343042.6225,324535.6196428571,18121.501014275207,6.0,2.4,17,8.1,54,24,11.4,14,4.7,6.0,9,3.0,2,2,2021,7,202107,Thursday
2241,2021-02-19,313494.005,2021,2,327196.7925,328684.415,330055.5125,345461.155,293516.965,307401.12,339433.3775,320829.995,17195.858420258082,0.0,0.0,1,7.1,33,7,10.5,15,4.1,6.0,12,3.0,6,2,2021,7,202107,Friday
2242,2021-02-20,274870.675,2021,2,313494.005,327196.7925,328684.415,330055.5125,345461.155,293516.965,307401.12,316182.78857142857,24341.09693099965,-0.1,-0.1,1,11.7,81,1,15.9,14,4.6,6.0,11,3.0,3,2,2021,7,202107,Saturday
2243,2021-02-21,259405.4275,2021,2,274870.675,313494.005,327196.7925,328684.415,330055.5125,345461.155,293516.965,311309.71178571426,31881.643175381174,0.0,0.0,1,10.7,74,7,16.9,15,3.2,4.0,8,2.0,17,2,2021,7,202107,Sunday
2244,2021-02-22,306727.495,2021,2,259405.4275,274870.675,313494.005,327196.7925,328684.415,330055.5125,345461.155,305776.33178571425,28103.922047927626,-0.1,-0.1,1,12.2,80,7,16.2,14,3.3,4.0,2,2.0,19,2,2021,8,202108,Monday
2245,2021-02-23,304340.615,2021,2,306727.495,259405.4275,274870.675,313494.005,327196.7925,328684.415,330055.5125,302102.77499999997,26003.525841645576,0.0,0.0,1,13.4,85,5,17.8,15,4.2,7.0,14,2.0,3,2,2021,8,202108,Tuesday
2246,2021-02-24,299133.625,2021,2,304340.615,306727.495,259405.4275,274870.675,313494.005,327196.7925,328684.415,297881.2335714285,23218.464346232886,0.0,0.0,1,13.7,86,21,18.7,15,4.2,6.0,10,2.0,19,2,2021,8,202108,Wednesday
2247,2021-02-25,301214.9475,2021,2,299133.625,304340.615,306727.495,259405.4275,274870.675,313494.005,327196.7925,294169.5414285714,19535.683431878195,-0.1,-0.1,1,11.4,81,7,16.5,14,3.0,4.0,3,2.0,7,2,2021,8,202108,Thursday
