date,loadConsumption,DailyPrecipitation,MaxHourlyPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HourlyMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,MinHourlyMeanWindspeed,Month,Year,Week,day_of_week,Population,TotalBiomass (MWh),TotalRes(incl.Stat.Transfer) (MWh),Totaal windenergie (MWh),TotalSolarEnergy (MWh),Total Including Non-Renewable (MWh),AveragePrice_Electricity_Household,AveragePrice_Electricity_NonHousehold,AveragePrice_NaturalGas_Household,AveragePrice_NaturalGas_NonHousehold,GDP
2015-01-27,350153.0,0.1,0.1,5.1,30,7.7,2.8,4.0,2.0,1,2015,5,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-01-27,350153.0,0.1,0.1,5.1,30,7.7,2.8,4.0,2.0,1,2015,5,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-01-28,356325.0,8.2,3.0,5.3,30,7.2,6.2,10.0,3.0,1,2015,5,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-01-28,356325.0,8.2,3.0,5.3,30,7.2,6.2,10.0,3.0,1,2015,5,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-01-29,355806.0,15.0,3.2,2.4,2,4.5,4.5,7.0,1.0,1,2015,5,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-01-29,355806.0,15.0,3.2,2.4,2,4.5,4.5,7.0,1.0,1,2015,5,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-01-30,352672.0,8.3,1.6,1.7,-3,4.4,3.0,5.0,2.0,1,2015,5,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-01-30,352672.0,8.3,1.6,1.7,-3,4.4,3.0,5.0,2.0,1,2015,5,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-01-31,316037.0,0.2,0.1,1.0,-25,4.4,2.3,4.0,1.0,1,2015,5,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-01-31,316037.0,0.2,0.1,1.0,-25,4.4,2.3,4.0,1.0,1,2015,5,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-01,300273.0,2.1,1.0,2.6,-15,5.7,2.4,4.0,1.0,2,2015,5,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-01,300273.0,2.1,1.0,2.6,-15,5.7,2.4,4.0,1.0,2,2015,5,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-02,349112.0,5.5,2.8,2.0,6,5.5,2.7,4.0,2.0,2,2015,6,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-02,349112.0,5.5,2.8,2.0,6,5.5,2.7,4.0,2.0,2,2015,6,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-03,350064.0,0.1,0.1,1.7,-16,6.3,2.0,4.0,1.0,2,2015,6,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-03,350064.0,0.1,0.1,1.7,-16,6.3,2.0,4.0,1.0,2,2015,6,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-04,352969.0,-0.1,-0.1,0.2,-40,5.3,2.1,4.0,1.0,2,2015,6,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-04,352969.0,-0.1,-0.1,0.2,-40,5.3,2.1,4.0,1.0,2,2015,6,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-05,356182.0,0.9,0.9,-0.7,-38,2.0,3.1,5.0,1.0,2,2015,6,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-05,356182.0,0.9,0.9,-0.7,-38,2.0,3.1,5.0,1.0,2,2015,6,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-06,349571.0,0.0,0.0,-0.2,-20,3.1,4.9,6.0,3.0,2,2015,6,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-06,349571.0,0.0,0.0,-0.2,-20,3.1,4.9,6.0,3.0,2,2015,6,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-07,316669.0,-0.1,-0.1,1.5,-51,5.5,2.4,4.0,1.0,2,2015,6,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-07,316669.0,-0.1,-0.1,1.5,-51,5.5,2.4,4.0,1.0,2,2015,6,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-08,297181.0,0.0,0.0,5.0,34,6.7,4.5,7.0,2.0,2,2015,6,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-08,297181.0,0.0,0.0,5.0,34,6.7,4.5,7.0,2.0,2,2015,6,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-09,347097.0,0.3,0.2,5.7,44,7.2,3.0,4.0,2.0,2,2015,7,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-09,347097.0,0.3,0.2,5.7,44,7.2,3.0,4.0,2.0,2,2015,7,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-10,349819.0,0.2,0.1,5.7,46,7.2,2.3,3.0,2.0,2,2015,7,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-10,349819.0,0.2,0.1,5.7,46,7.2,2.3,3.0,2.0,2,2015,7,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-11,350233.0,0.0,0.0,4.2,31,5.4,2.5,4.0,1.0,2,2015,7,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-11,350233.0,0.0,0.0,4.2,31,5.4,2.5,4.0,1.0,2,2015,7,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-12,350337.0,0.0,0.0,2.6,-3,4.5,1.9,2.0,1.0,2,2015,7,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-12,350337.0,0.0,0.0,2.6,-3,4.5,1.9,2.0,1.0,2,2015,7,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-13,338585.0,0.0,0.0,4.6,-3,9.9,4.3,6.0,2.0,2,2015,7,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-13,338585.0,0.0,0.0,4.6,-3,9.9,4.3,6.0,2.0,2,2015,7,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-14,303005.0,0.0,0.0,6.6,47,10.2,4.2,5.0,3.0,2,2015,7,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-14,303005.0,0.0,0.0,6.6,47,10.2,4.2,5.0,3.0,2,2015,7,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-15,286130.0,0.0,0.0,2.6,-35,6.7,2.9,5.0,1.0,2,2015,7,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-15,286130.0,0.0,0.0,2.6,-35,6.7,2.9,5.0,1.0,2,2015,7,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-16,331294.0,0.0,0.0,0.9,-49,7.7,2.0,4.0,1.0,2,2015,8,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-16,331294.0,0.0,0.0,0.9,-49,7.7,2.0,4.0,1.0,2,2015,8,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-17,337371.0,0.1,0.1,3.3,-30,9.0,2.2,4.0,1.0,2,2015,8,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-17,337371.0,0.1,0.1,3.3,-30,9.0,2.2,4.0,1.0,2,2015,8,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-18,341253.0,0.0,0.0,1.8,-34,8.1,3.2,5.0,1.0,2,2015,8,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-18,341253.0,0.0,0.0,1.8,-34,8.1,3.2,5.0,1.0,2,2015,8,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-19,342020.0,0.0,0.0,3.5,-3,7.4,5.2,7.0,3.0,2,2015,8,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-19,342020.0,0.0,0.0,3.5,-3,7.4,5.2,7.0,3.0,2,2015,8,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-20,346759.0,20.0,2.3,5.3,34,6.5,5.0,6.0,3.0,2,2015,8,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-20,346759.0,20.0,2.3,5.3,34,6.5,5.0,6.0,3.0,2,2015,8,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-21,309191.0,9.4,1.9,3.2,4,6.3,2.5,4.0,1.0,2,2015,8,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-21,309191.0,9.4,1.9,3.2,4,6.3,2.5,4.0,1.0,2,2015,8,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-22,289417.0,2.2,1.1,3.2,-18,6.8,4.8,10.0,2.0,2,2015,8,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-22,289417.0,2.2,1.1,3.2,-18,6.8,4.8,10.0,2.0,2,2015,8,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-23,337632.0,2.8,1.3,5.9,27,9.8,6.5,9.0,4.0,2,2015,9,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-23,337632.0,2.8,1.3,5.9,27,9.8,6.5,9.0,4.0,2,2015,9,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-24,340430.0,7.3,4.3,5.4,35,8.9,5.4,8.0,2.0,2,2015,9,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-24,340430.0,7.3,4.3,5.4,35,8.9,5.4,8.0,2.0,2,2015,9,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-25,339143.0,2.8,1.2,4.8,16,8.7,3.2,6.0,1.0,2,2015,9,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-25,339143.0,2.8,1.2,4.8,16,8.7,3.2,6.0,1.0,2,2015,9,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-26,342340.0,7.0,1.5,6.3,37,8.3,4.5,6.0,3.0,2,2015,9,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-26,342340.0,7.0,1.5,6.3,37,8.3,4.5,6.0,3.0,2,2015,9,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-27,333406.0,0.0,0.0,4.9,-3,8.2,3.2,4.0,2.0,2,2015,9,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-27,333406.0,0.0,0.0,4.9,-3,8.2,3.2,4.0,2.0,2,2015,9,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-02-28,301083.0,-0.1,-0.1,5.1,-5,9.1,5.4,8.0,2.0,2,2015,9,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-02-28,301083.0,-0.1,-0.1,5.1,-5,9.1,5.4,8.0,2.0,2,2015,9,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-01,281223.0,5.1,2.1,8.3,60,10.7,6.7,9.0,4.0,3,2015,9,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-01,281223.0,5.1,2.1,8.3,60,10.7,6.7,9.0,4.0,3,2015,9,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-02,330448.0,2.4,1.4,5.3,16,8.4,5.7,8.0,3.0,3,2015,10,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-02,330448.0,2.4,1.4,5.3,16,8.4,5.7,8.0,3.0,3,2015,10,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-03,337272.0,2.0,0.8,4.4,30,7.5,4.9,7.0,3.0,3,2015,10,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-03,337272.0,2.0,0.8,4.4,30,7.5,4.9,7.0,3.0,3,2015,10,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-04,336794.0,0.3,0.3,5.1,28,7.6,4.4,7.0,2.0,3,2015,10,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-04,336794.0,0.3,0.3,5.1,28,7.6,4.4,7.0,2.0,3,2015,10,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-05,331937.0,0.0,0.0,5.7,11,10.3,2.8,4.0,2.0,3,2015,10,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-05,331937.0,0.0,0.0,5.7,11,10.3,2.8,4.0,2.0,3,2015,10,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-06,331954.0,0.0,0.0,6.6,46,9.0,3.2,4.0,2.0,3,2015,10,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-06,331954.0,0.0,0.0,6.6,46,9.0,3.2,4.0,2.0,3,2015,10,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-07,292600.0,0.0,0.0,8.4,40,13.9,4.6,7.0,3.0,3,2015,10,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-07,292600.0,0.0,0.0,8.4,40,13.9,4.6,7.0,3.0,3,2015,10,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-08,272060.0,-0.1,-0.1,9.3,40,15.7,3.4,6.0,2.0,3,2015,10,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-08,272060.0,-0.1,-0.1,9.3,40,15.7,3.4,6.0,2.0,3,2015,10,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-09,324546.0,-0.1,-0.1,8.8,67,11.3,2.8,4.0,0.0,3,2015,11,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-09,324546.0,-0.1,-0.1,8.8,67,11.3,2.8,4.0,0.0,3,2015,11,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-10,323794.0,0.2,0.2,7.6,-7,11.3,2.6,4.0,1.0,3,2015,11,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-10,323794.0,0.2,0.2,7.6,-7,11.3,2.6,4.0,1.0,3,2015,11,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-11,326857.0,0.0,0.0,2.7,-20,9.5,1.8,4.0,0.0,3,2015,11,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-11,326857.0,0.0,0.0,2.7,-20,9.5,1.8,4.0,0.0,3,2015,11,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-12,324163.0,0.0,0.0,5.4,-29,12.7,3.1,6.0,1.0,3,2015,11,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-12,324163.0,0.0,0.0,5.4,-29,12.7,3.1,6.0,1.0,3,2015,11,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-13,321756.0,0.0,0.0,4.6,7,9.2,4.0,6.0,2.0,3,2015,11,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-13,321756.0,0.0,0.0,4.6,7,9.2,4.0,6.0,2.0,3,2015,11,0,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-14,297813.0,0.2,0.2,3.4,7,5.3,3.8,5.0,2.0,3,2015,11,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-14,297813.0,0.2,0.2,3.4,7,5.3,3.8,5.0,2.0,3,2015,11,2,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-15,281338.0,0.1,0.1,5.6,45,6.8,4.5,6.0,3.0,3,2015,11,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-15,281338.0,0.1,0.1,5.6,45,6.8,4.5,6.0,3.0,3,2015,11,3,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-16,319850.0,0.0,0.0,6.3,6,12.8,2.6,4.0,1.0,3,2015,12,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-16,319850.0,0.0,0.0,6.3,6,12.8,2.6,4.0,1.0,3,2015,12,1,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-17,320893.0,0.0,0.0,7.6,-17,17.8,1.6,4.0,0.0,3,2015,12,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-17,320893.0,0.0,0.0,7.6,-17,17.8,1.6,4.0,0.0,3,2015,12,5,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-18,326526.0,0.0,0.0,5.6,6,8.8,2.9,4.0,1.0,3,2015,12,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
2015-03-18,326526.0,0.0,0.0,5.6,6,8.8,2.9,4.0,1.0,3,2015,12,6,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1399999999999999,0.1165714285714285,0.8556666666666667,0.4852,171938.0
2015-03-19,325216.0,0.0,0.0,6.8,7,12.6,2.0,3.0,1.0,3,2015,12,4,1690.0,21863230.459999997,32553593.759999998,6916721.999999999,1424178.0599999998,568482047.8199999,0.1604,0.1221428571428571,0.8186666666666667,0.4962,171938.0
