datetime,loadConsumption,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year,Week,WeekKey,day_of_week
2020-01-20,351176.8975,0.0,0.0,1,2.9,-21,2,7.0,13,1.3,2.0,13,0.0,3,1,2020,4,202004,Monday
2020-01-21,355538.2325,0.0,0.0,1,0.7,-14,9,2.1,19,2.0,3.0,18,1.0,2,1,2020,4,202004,Tuesday
2020-01-22,354861.73,0.4,0.1,10,4.4,16,1,6.2,15,1.5,2.0,1,0.0,22,1,2020,4,202004,Wednesday
2020-01-23,355096.2475,0.4,0.2,2,3.7,-17,23,6.8,13,1.5,2.0,6,0.0,1,1,2020,4,202004,Thursday
2020-01-24,356848.22750000004,0.0,0.0,1,2.3,-6,1,3.5,14,2.3,3.0,11,1.0,1,1,2020,4,202004,Friday
2020-01-25,322519.0625,0.0,0.0,1,2.0,9,24,2.6,13,2.9,4.0,2,2.0,6,1,2020,4,202004,Saturday
2020-01-26,298046.7575,0.8,0.6,24,5.5,5,1,9.3,15,4.0,6.0,24,3.0,2,1,2020,4,202004,Sunday
2020-01-27,346897.40249999997,8.4,2.3,22,8.2,70,20,9.4,13,4.7,7.0,24,3.0,17,1,2020,5,202005,Monday
2020-01-28,351956.27999999997,5.2,1.2,5,5.4,38,23,7.2,2,5.8,8.0,11,4.0,5,1,2020,5,202005,Tuesday
2020-01-29,349498.62,0.7,0.3,9,6.0,44,1,7.3,15,4.9,6.0,9,3.0,18,1,2020,5,202005,Wednesday
2020-01-30,344974.0,0.9,0.2,18,8.5,64,2,11.4,24,5.8,7.0,1,4.0,15,1,2020,5,202005,Thursday
2020-01-31,341731.9025,0.1,0.1,18,10.9,89,6,12.5,22,6.4,8.0,23,4.0,6,1,2020,5,202005,Friday
2020-02-01,304936.43,0.2,0.2,4,10.6,86,19,12.0,5,6.5,8.0,13,5.0,19,2,2020,5,202005,Saturday
2020-02-02,299597.2525,7.0,2.2,9,8.9,65,8,11.5,16,4.6,7.0,15,2.0,9,2,2020,5,202005,Sunday
2020-02-03,339075.99,2.3,2.2,20,9.2,64,20,11.0,12,4.8,7.0,12,2.0,21,2,2020,6,202006,Monday
2020-02-04,346920.1725,6.4,2.6,15,5.1,12,22,7.3,16,3.8,6.0,6,2.0,17,2,2020,6,202006,Tuesday
2020-02-05,342234.65499999997,0.0,0.0,1,4.8,-2,8,8.4,15,1.8,3.0,14,1.0,5,2,2020,6,202006,Wednesday
2020-02-06,346973.3175,0.0,0.0,1,5.0,20,3,9.6,15,1.5,3.0,12,0.0,19,2,2020,6,202006,Thursday
2020-02-07,333775.02,0.0,0.0,1,3.9,-9,5,7.8,15,3.8,6.0,11,1.0,1,2,2020,6,202006,Friday
2020-02-08,311049.0875,0.9,0.4,15,7.0,30,2,9.9,13,3.9,5.0,13,3.0,8,2,2020,6,202006,Saturday
2020-02-09,300041.1575,18.6,14.8,21,10.0,77,4,12.5,16,9.8,14.0,17,5.0,2,2,2020,6,202006,Sunday
2020-02-10,338591.395,2.8,1.1,6,8.0,48,24,10.6,1,8.6,10.0,1,5.0,22,2,2020,7,202007,Monday
2020-02-11,344247.8425,0.3,0.3,1,6.3,49,1,7.3,13,8.0,9.0,1,7.0,17,2,2020,7,202007,Tuesday
2020-02-12,342500.4125,0.1,0.1,16,5.5,33,22,7.7,14,5.6,7.0,1,3.0,20,2,2020,7,202007,Wednesday
2020-02-13,351271.0025,14.3,3.1,10,5.7,31,1,8.7,13,4.1,7.0,9,2.0,16,2,2020,7,202007,Thursday
2020-02-14,338820.6625,0.3,0.1,2,7.3,56,5,8.7,17,3.7,5.0,14,3.0,1,2,2020,7,202007,Friday
2020-02-15,302996.245,0.1,0.1,19,10.6,75,1,13.5,24,6.8,10.0,20,5.0,1,2,2020,7,202007,Saturday
2020-02-16,296726.485,12.6,6.6,17,12.1,81,19,16.7,15,9.5,13.0,16,6.0,19,2,2020,7,202007,Sunday
2020-02-17,332630.415,4.2,1.9,21,8.1,66,8,10.1,11,7.2,9.0,1,5.0,22,2,2020,8,202008,Monday
2020-02-18,336087.86,5.3,3.7,24,7.6,37,24,9.6,15,6.7,9.0,21,4.0,6,2,2020,8,202008,Tuesday
2020-02-19,337226.255,4.4,3.8,1,6.2,45,1,8.2,13,4.9,7.0,12,3.0,1,2,2020,8,202008,Wednesday
2020-02-20,342081.0225,5.7,2.2,18,8.2,47,21,10.4,15,6.8,9.0,12,5.0,1,2,2020,8,202008,Thursday
2020-02-21,335432.7,0.0,0.0,1,7.3,40,8,8.9,15,6.1,8.0,21,3.0,6,2,2020,8,202008,Friday
2020-02-22,306161.0775,0.9,0.6,8,9.2,69,8,11.7,15,7.9,10.0,7,3.0,23,2,2020,8,202008,Saturday
2020-02-23,300080.3175,31.7,7.9,8,8.7,54,24,12.9,13,6.3,11.0,10,2.0,8,2,2020,8,202008,Sunday
2020-02-24,339481.7425,10.1,3.0,16,7.6,36,2,10.8,22,6.0,9.0,14,2.0,1,2,2020,9,202009,Monday
2020-02-25,327270.2325,3.5,2.0,24,6.6,19,24,10.3,1,5.2,7.0,1,3.0,18,2,2020,9,202009,Tuesday
2020-02-26,340928.28,10.4,2.0,1,3.4,4,2,6.6,16,3.0,6.0,14,2.0,2,2,2020,9,202009,Wednesday
2020-02-27,350972.58,5.0,1.4,16,2.7,1,3,3.9,24,2.7,4.0,5,1.0,15,2,2020,9,202009,Thursday
2020-02-28,339371.48,8.1,2.0,18,4.6,19,4,8.4,24,5.0,8.0,16,2.0,2,2,2020,9,202009,Friday
2020-02-29,301695.8325,1.7,1.3,14,8.7,52,24,12.6,12,7.5,10.0,21,5.0,5,2,2020,9,202009,Saturday
2020-03-01,285145.025,-0.1,-0.1,1,6.6,46,24,9.2,13,6.7,9.0,2,3.0,18,3,2020,9,202009,Sunday
2020-03-02,340553.18,8.7,1.7,7,5.5,35,24,7.8,14,3.1,5.0,1,1.0,16,3,2020,10,202010,Monday
2020-03-03,323941.92,2.7,1.2,18,4.4,9,23,8.8,12,3.3,6.0,12,1.0,19,3,2020,10,202010,Tuesday
2020-03-04,324573.355,0.9,0.5,1,6.5,35,3,10.5,13,2.6,4.0,9,1.0,18,3,2020,10,202010,Wednesday
2020-03-05,342018.8375,11.8,1.9,19,5.5,44,4,6.8,13,4.2,6.0,14,2.0,1,3,2020,10,202010,Thursday
2020-03-06,335285.94,1.9,0.6,1,6.2,38,24,8.5,13,4.0,6.0,11,1.0,24,3,2020,10,202010,Friday
2020-03-07,286951.6225,0.0,0.0,1,6.6,-8,5,10.6,13,4.1,6.0,13,1.0,3,3,2020,10,202010,Saturday
2020-03-08,288177.0175,0.6,0.2,10,8.7,71,6,10.2,16,5.5,7.0,10,4.0,18,3,2020,10,202010,Sunday
2020-03-09,320075.1725,3.7,1.4,24,7.8,63,6,10.6,12,4.5,7.0,24,3.0,7,3,2020,11,202011,Monday
2020-03-10,340883.675,16.4,2.1,1,10.1,63,3,11.9,19,7.0,8.0,1,5.0,23,3,2020,11,202011,Tuesday
2020-03-11,319137.6975,8.0,2.3,2,11.0,92,2,13.5,14,4.9,8.0,23,2.0,3,3,2020,11,202011,Wednesday
2020-03-12,313883.83,4.7,1.9,5,8.4,58,8,11.0,2,7.3,8.0,1,6.0,18,3,2020,11,202011,Thursday
2020-03-13,322662.8,5.4,1.9,13,6.6,17,24,9.0,12,4.2,7.0,2,1.0,19,3,2020,11,202011,Friday
2020-03-14,281144.445,0.5,0.5,22,6.7,4,3,11.8,15,4.1,6.0,12,1.0,1,3,2020,11,202011,Saturday
2020-03-15,279760.965,0.0,0.0,1,9.6,77,1,11.2,17,4.7,8.0,12,2.0,22,3,2020,11,202011,Sunday
2020-03-16,301886.4325,0.0,0.0,1,7.5,22,24,13.0,13,1.8,3.0,12,1.0,4,3,2020,12,202012,Monday
2020-03-17,299780.8775,0.0,0.0,1,8.6,12,1,13.3,14,4.0,6.0,11,2.0,1,3,2020,12,202012,Tuesday
2020-03-18,305516.0775,0.0,0.0,1,10.5,67,5,13.7,12,4.0,6.0,10,2.0,19,3,2020,12,202012,Wednesday
2020-03-19,309647.7775,0.0,0.0,1,8.5,69,24,9.9,1,2.6,4.0,15,0.0,5,3,2020,12,202012,Thursday
2020-03-20,310054.69,-0.1,-0.1,1,6.7,34,23,9.1,15,4.6,6.0,11,3.0,1,3,2020,12,202012,Friday
2020-03-21,264039.425,0.0,0.0,1,4.6,2,6,9.2,14,6.3,9.0,13,4.0,4,3,2020,12,202012,Saturday
2020-03-22,250567.015,0.0,0.0,1,4.6,-2,6,9.7,14,6.2,8.0,11,4.0,3,3,2020,12,202012,Sunday
2020-03-23,284847.4,0.0,0.0,1,4.7,0,6,10.1,15,5.8,8.0,8,3.0,19,3,2020,13,202013,Monday
2020-03-24,284196.6,0.0,0.0,1,4.9,-1,24,10.5,15,4.5,7.0,14,2.0,21,3,2020,13,202013,Tuesday
2020-03-25,282945.5475,0.0,0.0,1,5.5,-43,5,12.7,15,3.9,6.0,16,1.0,1,3,2020,13,202013,Wednesday
2020-03-26,282401.725,0.0,0.0,1,6.6,12,6,11.8,15,4.8,7.0,11,3.0,1,3,2020,13,202013,Thursday
2020-03-27,279537.0925,0.0,0.0,1,8.5,22,6,15.3,15,4.7,7.0,16,3.0,1,3,2020,13,202013,Friday
2020-03-28,255424.9125,-0.1,-0.1,1,7.4,41,23,11.9,12,5.8,8.0,15,3.0,1,3,2020,13,202013,Saturday
2020-03-29,242228.13,-0.1,-0.1,1,4.7,9,24,7.4,12,6.7,10.0,9,2.0,24,3,2020,13,202013,Sunday
2020-03-30,291637.22,2.0,1.6,16,3.8,-31,3,9.7,15,2.3,4.0,11,1.0,1,3,2020,14,202014,Monday
2020-03-31,277433.0575,0.0,0.0,1,4.1,-12,24,9.2,14,3.3,5.0,9,1.0,24,3,2020,14,202014,Tuesday
2020-04-01,287820.675,0.0,0.0,1,3.9,-38,5,10.0,13,1.6,3.0,13,0.0,3,4,2020,14,202014,Wednesday
2020-04-02,289005.175,-0.1,-0.1,1,7.0,0,1,11.3,12,3.7,7.0,15,1.0,1,4,2020,14,202014,Thursday
2020-04-03,287649.335,-0.1,-0.1,1,6.6,-2,24,10.3,12,2.5,5.0,12,1.0,5,4,2020,14,202014,Friday
2020-04-04,246328.335,0.0,0.0,1,7.3,-8,2,14.6,15,3.2,6.0,13,2.0,1,4,2020,14,202014,Saturday
2020-04-05,233124.85749999998,0.0,0.0,1,12.6,19,5,19.6,15,5.0,8.0,13,2.0,1,4,2020,14,202014,Sunday
2020-04-06,269702.33,0.1,0.1,18,14.3,84,24,23.0,14,3.9,5.0,10,2.0,21,4,2020,15,202015,Monday
2020-04-07,267662.975,0.0,0.0,1,12.2,26,5,19.3,15,2.6,4.0,10,0.0,3,4,2020,15,202015,Tuesday
2020-04-08,271267.825,0.0,0.0,1,15.0,54,5,24.5,15,1.7,3.0,16,1.0,3,4,2020,15,202015,Wednesday
2020-04-09,270502.035,0.0,0.0,1,13.3,56,5,20.5,14,2.8,5.0,16,1.0,2,4,2020,15,202015,Thursday
2020-04-10,261023.095,0.0,0.0,1,11.5,44,5,18.5,14,2.8,4.0,15,2.0,1,4,2020,15,202015,Friday
2020-04-11,240106.49,0.0,0.0,1,12.2,43,5,21.5,14,1.8,3.0,1,0.0,20,4,2020,15,202015,Saturday
2020-04-12,234438.005,0.1,0.1,15,14.0,29,5,23.0,14,2.0,4.0,12,0.0,1,4,2020,15,202015,Sunday
2020-04-13,242871.7475,-0.1,-0.1,1,7.8,58,24,11.1,1,5.8,7.0,3,3.0,22,4,2020,16,202016,Monday
2020-04-14,283861.2325,-0.1,-0.1,1,6.0,6,24,10.2,17,2.3,4.0,14,0.0,24,4,2020,16,202016,Tuesday
2020-04-15,269809.6225,0.0,0.0,1,8.5,-10,5,17.0,16,1.5,3.0,8,0.0,1,4,2020,16,202016,Wednesday
2020-04-16,269139.03250000003,0.0,0.0,1,13.0,39,3,22.1,15,2.7,6.0,21,1.0,2,4,2020,16,202016,Thursday
2020-04-17,265681.7025,0.0,0.0,1,10.9,57,5,17.0,15,4.3,5.0,2,3.0,21,4,2020,16,202016,Friday
2020-04-18,256236.2075,1.0,0.7,15,11.1,50,4,16.0,12,2.5,4.0,1,1.0,12,4,2020,16,202016,Saturday
2020-04-19,232408.67,-0.1,-0.1,1,12.5,73,6,17.9,15,4.7,7.0,11,2.0,1,4,2020,16,202016,Sunday
2020-04-20,265374.66,0.0,0.0,1,12.7,57,5,18.3,15,7.0,10.0,16,4.0,5,4,2020,17,202017,Monday
2020-04-21,268321.09249999997,0.0,0.0,1,13.9,86,6,18.9,15,7.4,10.0,10,5.0,20,4,2020,17,202017,Tuesday
2020-04-22,269094.7525,0.0,0.0,1,15.2,96,5,21.5,16,5.6,7.0,10,3.0,22,4,2020,17,202017,Wednesday
2020-04-23,269036.645,0.0,0.0,1,15.8,83,24,23.2,16,2.8,4.0,1,1.0,24,4,2020,17,202017,Thursday
2020-04-24,265739.525,0.0,0.0,1,12.4,74,2,18.2,15,3.5,5.0,11,1.0,1,4,2020,17,202017,Friday
2020-04-25,248781.45249999998,0.0,0.0,1,9.8,35,24,14.3,15,2.8,4.0,13,1.0,6,4,2020,17,202017,Saturday
2020-04-26,229770.5525,0.0,0.0,1,9.0,4,5,16.7,15,1.5,3.0,16,0.0,22,4,2020,17,202017,Sunday
2020-04-27,235833.9975,0.0,0.0,1,12.4,14,3,20.7,14,2.4,4.0,11,1.0,1,4,2020,18,202018,Monday
2020-04-28,293248.8925,1.7,0.5,9,9.4,77,24,11.3,15,3.0,5.0,10,2.0,16,4,2020,18,202018,Tuesday
2020-04-29,286606.705,2.5,0.5,4,11.7,77,1,15.5,16,3.3,6.0,22,1.0,1,4,2020,18,202018,Wednesday
2020-04-30,277951.3525,7.3,6.7,20,11.5,83,20,16.1,17,4.8,7.0,8,3.0,4,4,2020,18,202018,Thursday
2020-05-01,284724.6875,2.9,1.5,9,10.5,81,5,14.2,16,4.3,7.0,11,2.0,20,5,2020,18,202018,Friday
2020-05-02,254597.1275,3.9,1.5,5,10.3,51,24,13.9,16,3.4,5.0,10,2.0,6,5,2020,18,202018,Saturday
2020-05-03,240728.26750000002,0.7,0.3,20,11.0,43,2,16.9,13,1.7,3.0,14,1.0,4,5,2020,18,202018,Sunday
2020-05-04,263156.8325,0.4,0.3,1,10.8,55,24,15.2,14,3.8,5.0,8,1.0,1,5,2020,19,202019,Monday
2020-05-05,244928.9475,0.0,0.0,1,9.2,16,5,14.8,15,3.6,5.0,8,1.0,4,5,2020,19,202019,Tuesday
2020-05-06,266151.4775,0.0,0.0,1,10.6,34,4,16.8,15,2.5,4.0,13,1.0,9,5,2020,19,202019,Wednesday
2020-05-07,269371.19,0.0,0.0,1,12.0,17,5,20.7,17,1.4,4.0,18,0.0,5,5,2020,19,202019,Thursday
2020-05-08,270650.5325,0.0,0.0,1,14.5,45,5,22.9,13,1.4,3.0,16,0.0,1,5,2020,19,202019,Friday
2020-05-09,242276.115,0.0,0.0,1,17.1,60,5,24.7,15,3.0,5.0,10,1.0,1,5,2020,19,202019,Saturday
2020-05-10,247701.495,-0.1,-0.1,1,12.9,77,22,22.5,11,4.8,9.0,16,1.0,2,5,2020,19,202019,Sunday
2020-05-11,273655.1875,0.6,0.6,21,8.4,37,24,12.2,13,6.3,9.0,12,2.0,22,5,2020,20,202020,Monday
2020-05-12,284993.125,0.0,0.0,1,7.7,7,3,12.8,13,2.5,4.0,11,1.0,1,5,2020,20,202020,Tuesday
2020-05-13,283095.465,0.2,0.2,9,7.2,2,4,12.0,13,3.5,6.0,13,1.0,1,5,2020,20,202020,Wednesday
2020-05-14,276318.0875,0.0,0.0,1,7.1,-10,4,12.8,13,3.3,5.0,8,1.0,4,5,2020,20,202020,Thursday
2020-05-15,277083.4475,0.0,0.0,1,8.5,-12,4,15.1,16,2.1,4.0,15,1.0,2,5,2020,20,202020,Friday
2020-05-16,252016.91749999998,0.0,0.0,1,9.8,23,3,16.0,12,2.8,5.0,8,1.0,1,5,2020,20,202020,Saturday
2020-05-17,234794.60749999998,0.0,0.0,1,12.1,16,3,18.7,16,2.5,4.0,8,1.0,1,5,2020,20,202020,Sunday
2020-05-18,270266.405,0.0,0.0,1,14.9,59,2,21.2,15,3.0,5.0,10,0.0,22,5,2020,21,202021,Monday
2020-05-19,275715.115,0.0,0.0,1,16.6,86,1,21.7,13,2.8,5.0,12,1.0,4,5,2020,21,202021,Tuesday
2020-05-20,277592.47,0.0,0.0,1,16.2,95,2,22.1,15,2.0,3.0,10,1.0,1,5,2020,21,202021,Wednesday
2020-05-21,239951.1325,0.0,0.0,1,19.2,88,4,26.7,16,2.1,4.0,9,1.0,1,5,2020,21,202021,Thursday
2020-05-22,273031.2,0.2,0.1,14,19.0,147,24,24.2,10,4.4,8.0,17,2.0,1,5,2020,21,202021,Friday
2020-05-23,244366.5475,0.0,0.0,1,15.3,127,24,18.8,13,5.3,8.0,14,3.0,3,5,2020,21,202021,Saturday
2020-05-24,251309.82,2.7,1.0,11,13.5,121,1,15.0,16,3.5,5.0,8,2.0,22,5,2020,21,202021,Sunday
2020-05-25,272189.6725,0.0,0.0,1,15.5,82,24,20.8,15,2.7,4.0,13,0.0,23,5,2020,22,202022,Monday
2020-05-26,270960.375,0.0,0.0,1,16.3,64,4,23.7,14,1.9,4.0,17,0.0,2,5,2020,22,202022,Tuesday
2020-05-27,272060.895,0.0,0.0,1,15.8,104,24,20.5,14,3.5,5.0,10,2.0,1,5,2020,22,202022,Wednesday
2020-05-28,265560.9625,0.0,0.0,1,14.1,68,5,19.7,14,4.0,6.0,16,1.0,5,5,2020,22,202022,Thursday
2020-05-29,265183.0375,0.0,0.0,1,15.3,64,4,22.5,15,3.0,5.0,17,2.0,1,5,2020,22,202022,Friday
2020-05-30,238645.9175,0.0,0.0,1,17.8,95,4,23.7,13,3.6,6.0,16,2.0,3,5,2020,22,202022,Saturday
2020-05-31,223657.6125,0.0,0.0,1,17.2,111,4,22.2,16,4.6,7.0,10,3.0,1,5,2020,22,202022,Sunday
2020-06-01,235386.18,0.0,0.0,1,18.8,120,4,25.4,16,3.0,4.0,9,2.0,4,6,2020,23,202023,Monday
2020-06-02,276532.4725,0.0,0.0,1,20.1,111,4,27.5,14,2.3,4.0,16,1.0,4,6,2020,23,202023,Tuesday
2020-06-03,279317.515,0.0,0.0,1,17.5,130,4,22.8,12,3.2,4.0,10,2.0,1,6,2020,23,202023,Wednesday
2020-06-04,297401.9875,3.0,1.6,16,12.8,83,24,17.0,11,3.7,5.0,14,2.0,23,6,2020,23,202023,Thursday
2020-06-05,290927.145,16.1,8.1,9,9.9,75,2,14.3,13,3.8,6.0,12,2.0,1,6,2020,23,202023,Friday
