Date,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year_x,Week,WeekKey,day_of_week,DailyLoadConsumption,Year_y,GeothermalHeat,AmbientAirHeat,TotalGeothermal&GroundEnergy,TotalBiomass,TotalRes(excl.Stat.Transfer),TotalRes(incl.Stat.Transfer),Totaal windenergie,TotalSolarEnergy,Total Including Non-Renewable,Hydropower,OnshoreWindEnergy,OffshoreWindEnergy,SolarPower,SolarThermalEnergy,Population,"Crude, NGL and feedstocks",Electricity,Heat,Natural gas,Oil products,Renewables and waste,Total,Commercial and public services (PJ),"Electricity, CHP and heat plants (PJ)",Exports (PJ),Imports (PJ),Industry (PJ),"Oil refineries, transformation (PJ)",Other final consumption (PJ),Production (PJ),Residential (PJ),Total energy supply (PJ),Total final consumption (PJ),Transport (PJ),NG_Household_LessThan_569m3_EuroPerM3,NG_Household_569to5687m3_EuroPerM3,NG_Household_MoreThan_5687m3_EuroPerM3,NG_NonHousehold_LessThan_28433m3_EuroPerM3,NG_NonHousehold_28433to284333m3_EuroPerM3,NG_NonHousehold_284333to2843332m3_EuroPerM3,NG_NonHousehold_2843332to28433324m3_EuroPerM3,NG_NonHousehold_MoreThan_28433324m3_EuroPerM3,Electricity_Household_LessThan_1MWh_EuroPerKWh,Electricity_Household_1to2.5MWh_EuroPerKWh,Electricity_Household_2.5to5MWh_EuroPerKWh,Electricity_Household_5to15MWh_EuroPerKWh,Electricity_Household_MoreThan_15MWh_EuroPerKWh,Electricity_NonHousehold_LessThan_20MWh_EuroPerKWh,Electricity_NonHousehold_20to500MWh_EuroPerKWh,Electricity_NonHousehold_500to2000MWh_EuroPerKWh,Electricity_NonHousehold_2000to20000MWh_EuroPerKWh,Electricity_NonHousehold_20000to70000MWh_EuroPerKWh,Electricity_NonHousehold_70000to150000MWh_EuroPerKWh,Electricity_NonHousehold_MoreThan_150000MWh_EuroPerKWh,AveragePrice_Electricity_Household,AveragePrice_Electricity_NonHousehold,AveragePrice_NaturalGas_Household,AveragePrice_NaturalGas_NonHousehold,GDP,NAO
2010-08-02,2.6,2.0,13,16.1,106,24,20.1,11,1.4,2.0,6,0.0,20,8,2010,31,201031,Monday,283092.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0497282608695653,0.7001630434782609,0.6098586956521739,0.6201195652173913,0.5880434782608696,0.3655760869565217,0.3040543478260869,0.2590326086956522,-0.13021739130434784,0.12529347826086956,0.1790978260869565,0.1969021739130435,0.1943804347826087,0.19643478260869565,0.1371304347826087,0.11519565217391305,0.10570652173913044,0.08539130434782609,0.08609782608695651,0.076,0.113091304347826,0.11456521739130426,0.7865833333333333,0.4273652173913043,161355.1,-1.22
2010-08-03,0.0,0.0,1,17.2,107,1,22.1,14,2.5,4.0,10,1.0,5,8,2010,31,201031,Tuesday,282552.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0491576086956522,0.7000054347826087,0.6099619565217391,0.620070652173913,0.5879347826086956,0.3658858695652174,0.30416847826086957,0.2592010869565217,-0.13017391304347828,0.12530978260869566,0.1791032608695652,0.1968967391304348,0.19467934782608695,0.19634782608695653,0.13730434782608697,0.11520652173913044,0.10569021739130434,0.08541304347826087,0.08610326086956521,0.076,0.11316304347826078,0.11458074534161483,0.786375,0.4274521739130434,161355.1,-1.22
2010-08-04,3.2,2.6,22,16.5,139,24,20.1,15,3.5,6.0,10,1.0,23,8,2010,31,201031,Wednesday,283547.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0485869565217392,0.6998478260869565,0.6100652173913044,0.6200217391304348,0.5878260869565217,0.36619565217391303,0.30428260869565216,0.2593695652173913,-0.1301304347826087,0.12532608695652173,0.1791086956521739,0.1968913043478261,0.1949782608695652,0.1962608695652174,0.13747826086956522,0.11521739130434783,0.10567391304347826,0.08543478260869566,0.08610869565217391,0.076,0.11323478260869556,0.11459627329192539,0.7861666666666667,0.42753913043478253,161355.1,-1.22
2010-08-05,0.1,0.1,9,15.3,91,24,20.2,14,2.5,4.0,12,0.0,21,8,2010,31,201031,Thursday,281723.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.048016304347826,0.6996902173913043,0.6101684782608695,0.6199728260869565,0.5877173913043477,0.36650543478260866,0.3043967391304348,0.25953804347826087,-0.13008695652173913,0.12534239130434782,0.1791141304347826,0.1968858695652174,0.19527717391304347,0.19617391304347828,0.1376521739130435,0.11522826086956522,0.10565760869565217,0.08545652173913044,0.0861141304347826,0.076,0.11330652173913035,0.11461180124223594,0.7859583333333333,0.42762608695652166,161355.1,-1.22
2010-08-06,0.0,0.0,1,16.4,76,4,23.3,14,2.0,4.0,14,1.0,1,8,2010,31,201031,Friday,280302.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.047445652173913,0.6995326086956521,0.6102717391304348,0.6199239130434783,0.5876086956521739,0.36681521739130435,0.3045108695652174,0.25970652173913045,-0.13004347826086957,0.12535869565217392,0.1791195652173913,0.1968804347826087,0.19557608695652173,0.19608695652173913,0.13782608695652174,0.11523913043478261,0.10564130434782608,0.08547826086956523,0.0861195652173913,0.076,0.11337826086956512,0.1146273291925465,0.7857500000000001,0.4277130434782608,161355.1,-1.22
2010-08-07,2.5,1.1,18,17.5,144,1,20.8,10,2.0,3.0,7,1.0,1,8,2010,31,201031,Saturday,256565.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.046875,0.699375,0.610375,0.619875,0.5874999999999999,0.367125,0.304625,0.259875,-0.13,0.12537500000000001,0.17912499999999998,0.19687500000000002,0.195875,0.196,0.138,0.11525,0.105625,0.0855,0.086125,0.076,0.11344999999999991,0.11464285714285706,0.7855416666666667,0.4277999999999999,161355.1,-1.22
2010-08-08,0.6,0.3,10,17.1,123,24,20.9,17,2.3,4.0,14,1.0,1,8,2010,31,201031,Sunday,241801.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.046304347826087,0.6992173913043478,0.6104782608695652,0.6198260869565217,0.587391304347826,0.36743478260869566,0.3047391304347826,0.26004347826086954,-0.12995652173913044,0.12539130434782608,0.17913043478260868,0.19686956521739132,0.19617391304347825,0.19591304347826088,0.13817391304347826,0.1152608695652174,0.10560869565217391,0.08552173913043479,0.08613043478260869,0.076,0.1135217391304347,0.11465838509316763,0.7853333333333333,0.427886956521739,161355.1,-1.22
2010-08-09,1.4,1.4,4,17.9,123,1,22.3,13,1.7,3.0,11,1.0,1,8,2010,32,201032,Monday,284676.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.045733695652174,0.6990597826086956,0.6105815217391304,0.6197771739130434,0.5872826086956522,0.3677445652173913,0.3048532608695652,0.2602119565217391,-0.12991304347826088,0.12540760869565218,0.17913586956521738,0.19686413043478262,0.19647282608695651,0.19582608695652173,0.13834782608695653,0.11527173913043479,0.10559239130434782,0.08554347826086957,0.08613586956521739,0.076,0.11359347826086948,0.11467391304347818,0.785125,0.4279739130434782,161355.1,-1.22
2010-08-10,2.0,1.7,17,17.5,116,4,22.5,15,3.7,5.0,12,1.0,3,8,2010,32,201032,Tuesday,289796.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0451630434782608,0.6989021739130434,0.6106847826086956,0.6197282608695652,0.5871739130434782,0.3680543478260869,0.3049673913043478,0.2603804347826087,-0.12986956521739132,0.12542391304347827,0.17914130434782607,0.19685869565217393,0.19677173913043478,0.1957391304347826,0.13852173913043478,0.11528260869565218,0.10557608695652174,0.08556521739130435,0.08614130434782608,0.076,0.11366521739130427,0.11468944099378874,0.7849166666666667,0.42806086956521733,161355.1,-1.22
2010-08-11,0.6,0.4,1,16.9,96,24,21.3,15,2.7,5.0,4,0.0,20,8,2010,32,201032,Wednesday,288552.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0445923913043478,0.6987445652173913,0.6107880434782609,0.6196793478260869,0.5870652173913044,0.3683641304347826,0.30508152173913045,0.26054891304347827,-0.12982608695652173,0.12544021739130434,0.17914673913043477,0.19685326086956523,0.19707065217391304,0.1956521739130435,0.13869565217391305,0.11529347826086957,0.10555978260869565,0.08558695652173913,0.08614673913043477,0.076,0.11373695652173904,0.1147049689440993,0.7847083333333333,0.42814782608695645,161355.1,-1.22
2010-08-12,0.5,0.5,17,14.1,82,4,20.3,15,2.1,4.0,16,1.0,1,8,2010,32,201032,Thursday,286210.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0440217391304347,0.6985869565217391,0.6108913043478261,0.6196304347826087,0.5869565217391304,0.36867391304347824,0.30519565217391303,0.26071739130434785,-0.12978260869565217,0.12545652173913044,0.17915217391304347,0.19684782608695653,0.1973695652173913,0.19556521739130436,0.1388695652173913,0.11530434782608696,0.10554347826086956,0.08560869565217391,0.08615217391304347,0.076,0.11380869565217383,0.11472049689440986,0.7845,0.4282347826086956,161355.1,-1.22
2010-08-13,0.0,0.0,1,15.6,95,3,21.0,15,2.3,5.0,11,1.0,1,8,2010,32,201032,Friday,282599.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0434510869565217,0.6984293478260869,0.6109945652173913,0.6195815217391304,0.5868478260869565,0.3689836956521739,0.3053097826086956,0.26088586956521737,-0.1297391304347826,0.12547282608695653,0.17915760869565217,0.19684239130434783,0.19766847826086956,0.1954782608695652,0.13904347826086957,0.11531521739130435,0.10552717391304348,0.0856304347826087,0.08615760869565217,0.076,0.1138804347826086,0.11473602484472042,0.7842916666666667,0.4283217391304347,161355.1,-1.22
2010-08-14,0.0,0.0,1,18.2,101,5,24.2,16,2.3,5.0,22,0.0,5,8,2010,32,201032,Saturday,254916.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0428804347826088,0.6982717391304347,0.6110978260869565,0.6195326086956522,0.5867391304347825,0.36929347826086956,0.30542391304347827,0.26105434782608694,-0.12969565217391305,0.1254891304347826,0.17916304347826087,0.19683695652173913,0.19796739130434782,0.1953913043478261,0.13921739130434785,0.11532608695652175,0.1055108695652174,0.08565217391304349,0.08616304347826086,0.076,0.1139521739130434,0.11475155279503098,0.7840833333333334,0.4284086956521738,161355.1,-1.22
2010-08-15,18.9,5.9,24,17.5,153,3,20.2,14,5.4,8.0,13,3.0,2,8,2010,32,201032,Sunday,243558.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0423097826086958,0.6981141304347825,0.6112010869565218,0.6194836956521739,0.5866304347826087,0.3696032608695652,0.30553804347826086,0.2612228260869565,-0.12965217391304348,0.1255054347826087,0.17916847826086957,0.19683152173913043,0.19826630434782608,0.19530434782608697,0.1393913043478261,0.11533695652173914,0.1054945652173913,0.08567391304347827,0.08616847826086955,0.076,0.11402391304347818,0.11476708074534153,0.783875,0.42849565217391294,161355.1,-1.22
2010-08-16,3.5,2.3,1,19.2,166,24,22.3,16,1.9,3.0,1,1.0,13,8,2010,33,201033,Monday,297488.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0417391304347827,0.6979565217391304,0.6113043478260869,0.6194347826086957,0.5865217391304347,0.3699130434782609,0.30565217391304345,0.2613913043478261,-0.12960869565217392,0.1255217391304348,0.17917391304347827,0.19682608695652173,0.19856521739130434,0.19521739130434784,0.13956521739130437,0.11534782608695653,0.10547826086956522,0.08569565217391305,0.08617391304347825,0.076,0.11409565217391296,0.1147826086956521,0.7836666666666667,0.4285826086956521,161355.1,-1.22
2010-08-17,0.7,0.4,19,16.4,151,18,18.0,1,3.8,5.0,7,2.0,1,8,2010,33,201033,Tuesday,300500.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0411684782608697,0.6977989130434782,0.6114076086956521,0.6193858695652174,0.5864130434782608,0.3702228260869565,0.3057663043478261,0.26155978260869567,-0.12956521739130436,0.12553804347826086,0.17917934782608694,0.19682065217391306,0.1988641304347826,0.1951304347826087,0.13973913043478262,0.11535869565217392,0.10546195652173913,0.08571739130434783,0.08617934782608695,0.076,0.11416739130434775,0.11479813664596265,0.7834583333333334,0.42866956521739125,161355.1,-1.22
2010-08-18,2.7,2.3,9,16.9,144,23,19.9,14,3.9,6.0,16,2.0,10,8,2010,33,201033,Wednesday,298900.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0405978260869566,0.697641304347826,0.6115108695652174,0.6193369565217391,0.5863043478260869,0.37053260869565213,0.3058804347826087,0.26172826086956524,-0.1295217391304348,0.12555434782608696,0.17918478260869564,0.19681521739130436,0.19916304347826086,0.19504347826086957,0.1399130434782609,0.1153695652173913,0.10544565217391304,0.08573913043478261,0.08618478260869565,0.076,0.11423913043478252,0.11481366459627321,0.78325,0.42875652173913037,161355.1,-1.22
2010-08-19,-0.1,-0.1,1,16.8,132,22,21.0,14,3.4,6.0,10,1.0,21,8,2010,33,201033,Thursday,295994.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0400271739130436,0.6974836956521739,0.6116141304347826,0.6192880434782608,0.586195652173913,0.3708423913043478,0.3059945652173913,0.26189673913043476,-0.1294782608695652,0.12557065217391306,0.17919021739130434,0.19680978260869567,0.19946195652173912,0.19495652173913045,0.14008695652173914,0.1153804347826087,0.10542934782608696,0.08576086956521739,0.08619021739130434,0.076,0.11431086956521731,0.11482919254658377,0.7830416666666666,0.4288434782608695,161355.1,-1.22
2010-08-20,0.0,0.0,1,20.7,143,5,27.6,15,3.3,5.0,12,2.0,2,8,2010,33,201033,Friday,297686.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0394565217391305,0.6973260869565218,0.6117173913043478,0.6192391304347826,0.5860869565217391,0.37115217391304345,0.3061086956521739,0.26206521739130434,-0.12943478260869565,0.12558695652173912,0.17919565217391303,0.19680434782608697,0.19976086956521738,0.19486956521739132,0.1402608695652174,0.11539130434782609,0.10541304347826086,0.08578260869565218,0.08619565217391303,0.076,0.11438260869565209,0.11484472049689433,0.7828333333333334,0.4289304347826086,161355.1,-1.22
2010-08-21,0.0,0.0,1,21.4,175,3,25.9,15,3.8,5.0,9,2.0,2,8,2010,33,201033,Saturday,264832.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0388858695652174,0.6971684782608696,0.611820652173913,0.6191902173913043,0.5859782608695652,0.37146195652173913,0.3062228260869565,0.2622336956521739,-0.12939130434782609,0.12560326086956522,0.17920108695652173,0.19679891304347827,0.20005978260869564,0.19478260869565217,0.14043478260869566,0.11540217391304348,0.10539673913043478,0.08580434782608697,0.08620108695652173,0.076,0.11445434782608688,0.1148602484472049,0.782625,0.42901739130434774,161355.1,-1.22
2010-08-22,-0.1,-0.1,1,19.8,174,23,22.5,13,2.9,5.0,9,0.0,21,8,2010,33,201033,Sunday,250168.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0383152173913044,0.6970108695652174,0.6119239130434783,0.6191413043478261,0.5858695652173913,0.37177173913043476,0.30633695652173915,0.2624021739130435,-0.12934782608695652,0.12561956521739132,0.17920652173913043,0.19679347826086957,0.2003586956521739,0.19469565217391305,0.14060869565217393,0.11541304347826087,0.1053804347826087,0.08582608695652175,0.08620652173913043,0.076,0.11452608695652167,0.11487577639751545,0.7824166666666666,0.42910434782608686,161355.1,-1.22
2010-08-23,13.2,7.0,6,19.3,168,24,21.4,11,5.5,10.0,12,1.0,1,8,2010,34,201034,Monday,310529.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0377445652173913,0.6968532608695652,0.6120271739130435,0.6190923913043478,0.5857608695652173,0.3720815217391304,0.30645108695652173,0.26257065217391307,-0.12930434782608696,0.12563586956521738,0.17921195652173913,0.19678804347826087,0.20065760869565216,0.19460869565217392,0.14078260869565218,0.11542391304347827,0.1053641304347826,0.08584782608695653,0.08621195652173913,0.076,0.11459782608695644,0.114891304347826,0.7822083333333334,0.42919130434782604,161355.1,-1.22
2010-08-24,2.0,1.3,21,16.8,135,24,19.9,16,5.7,9.0,17,2.0,24,8,2010,34,201034,Tuesday,303649.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0371739130434783,0.696695652173913,0.6121304347826086,0.6190434782608696,0.5856521739130435,0.3723913043478261,0.3065652173913043,0.2627391304347826,-0.1292608695652174,0.12565217391304348,0.17921739130434783,0.19678260869565217,0.20095652173913042,0.1945217391304348,0.14095652173913045,0.11543478260869566,0.10534782608695652,0.08586956521739131,0.08621739130434782,0.076,0.11466956521739123,0.11490683229813657,0.782,0.42927826086956516,161355.1,-1.22
2010-08-25,6.4,2.3,24,16.5,136,24,20.5,12,2.5,4.0,8,0.0,18,8,2010,34,201034,Wednesday,303655.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0366032608695652,0.6965380434782609,0.6122336956521739,0.6189945652173913,0.5855434782608695,0.3727010869565217,0.30667934782608697,0.26290760869565216,-0.12921739130434784,0.12566847826086958,0.17922282608695653,0.19677717391304347,0.2012554347826087,0.19443478260869565,0.1411304347826087,0.11544565217391305,0.10533152173913043,0.08589130434782609,0.08622282608695651,0.076,0.114741304347826,0.11492236024844713,0.7817916666666667,0.4293652173913043,161355.1,-1.22
2010-08-26,50.6,13.0,9,16.8,135,2,20.4,14,2.8,5.0,14,1.0,9,8,2010,34,201034,Thursday,316220.0,2010,2183.0,536.0,2501.0,71605.0,92411.0,92411.0,16210.0,1196.0,2359420.0,364.0,13455.0,2755.0,201.0,994.0,"16,57",116.9680174,387.5113716,125.6070019,1032.772229,1008.90288,42.37544016,2732.806011,132.3576015,429.3684022,-46.10880135,56.09879922,140.7673712,0,25.2864005,0,82.77839929,9.990002063,387.5113716,6.321599078,1.0360326086956522,0.6963804347826087,0.6123369565217391,0.6189456521739131,0.5854347826086956,0.3730108695652174,0.30679347826086956,0.26307608695652174,-0.12917391304347828,0.12568478260869564,0.1792282608695652,0.1967717391304348,0.20155434782608694,0.19434782608695653,0.14130434782608697,0.11545652173913044,0.10531521739130434,0.08591304347826087,0.08622826086956521,0.076,0.1148130434782608,0.11493788819875769,0.7815833333333334,0.4294521739130434,161355.1,-1.22
